ID,kwh
2024-09-25_consumer_device_26_data_user_9,0.0007488655024027555
2024-09-26_consumer_device_26_data_user_9,0.000773704973015592
2024-09-27_consumer_device_26_data_user_9,0.0008109916808525409
2024-09-28_consumer_device_26_data_user_9,0.0008223029608802346
2024-09-29_consumer_device_26_data_user_9,0.0008266261050915069
2024-09-30_consumer_device_26_data_user_9,0.0008073411016864982
2024-10-01_consumer_device_26_data_user_9,0.0007954905184958205
2024-10-02_consumer_device_26_data_user_9,0.000794822808135373
2024-10-03_consumer_device_26_data_user_9,0.0008030640862379248
2024-10-04_consumer_device_26_data_user_9,0.0008086680274692453
2024-10-05_consumer_device_26_data_user_9,0.0008105693280498787
2024-10-06_consumer_device_26_data_user_9,0.0008072296065384359
2024-10-07_consumer_device_26_data_user_9,0.0008038648741520869
2024-10-08_consumer_device_26_data_user_9,0.0008026029152475749
2024-10-09_consumer_device_26_data_user_9,0.000803937690240228
2024-10-10_consumer_device_26_data_user_9,0.0008055933099723173
2024-10-11_consumer_device_26_data_user_9,0.0008064543766062787
2024-10-12_consumer_device_26_data_user_9,0.0008060120750146079
2024-10-13_consumer_device_26_data_user_9,0.0008051767275880268
2024-10-14_consumer_device_26_data_user_9,0.000804657064139335
2024-10-15_consumer_device_26_data_user_9,0.0008047762069599749
2024-10-16_consumer_device_26_data_user_9,0.00080516718147384
2024-10-17_consumer_device_26_data_user_9,0.0008054646068976619
2024-10-18_consumer_device_26_data_user_9,0.0008054612201073453
2024-10-19_consumer_device_26_data_user_9,0.000805283958552129
2024-10-20_consumer_device_26_data_user_9,0.0008051212408821696
2024-10-21_consumer_device_26_data_user_9,0.0008050965928267135
2024-10-22_consumer_device_26_data_user_9,0.0008051721122318469
2024-10-23_consumer_device_26_data_user_9,0.0008052574970672225
2024-10-24_consumer_device_26_data_user_9,0.0
2024-09-24_consumer_device_29_data_user_1,0.05447717412707806
2024-09-25_consumer_device_29_data_user_1,0.05049300731979165
2024-09-26_consumer_device_29_data_user_1,0.04646143422528744
2024-09-27_consumer_device_29_data_user_1,0.049123037484207065
2024-09-28_consumer_device_29_data_user_1,0.04954799257787921
2024-09-29_consumer_device_29_data_user_1,0.05093435779310814
2024-09-30_consumer_device_29_data_user_1,0.05010989680476097
2024-10-01_consumer_device_29_data_user_1,0.05022655581885756
2024-10-02_consumer_device_29_data_user_1,0.04950297578507007
2024-10-03_consumer_device_29_data_user_1,0.049855879728566026
2024-10-04_consumer_device_29_data_user_1,0.04974720668356836
2024-10-05_consumer_device_29_data_user_1,0.050074598929594115
2024-10-06_consumer_device_29_data_user_1,0.04990019841908912
2024-10-07_consumer_device_29_data_user_1,0.0499859814701604
2024-10-08_consumer_device_29_data_user_1,0.04983764593754587
2024-10-09_consumer_device_29_data_user_1,0.04992152545108118
2024-10-10_consumer_device_29_data_user_1,0.04986779974036281
2024-10-11_consumer_device_29_data_user_1,0.04993764015410854
2024-10-12_consumer_device_29_data_user_1,0.04989593640096473
2024-10-13_consumer_device_29_data_user_1,0.04992616117533618
2024-10-14_consumer_device_29_data_user_1,0.049892916264752445
2024-10-15_consumer_device_29_data_user_1,0.04991405929164577
2024-10-16_consumer_device_29_data_user_1,0.04989773495162709
2024-10-17_consumer_device_29_data_user_1,0.04991375874620842
2024-10-18_consumer_device_29_data_user_1,0.04990299471191114
2024-10-19_consumer_device_29_data_user_1,0.04991158632106633
2024-10-20_consumer_device_29_data_user_1,0.04990376303272672
2024-10-21_consumer_device_29_data_user_1,0.049909255405743994
2024-10-22_consumer_device_29_data_user_1,0.04990480703067711
2024-10-23_consumer_device_29_data_user_1,0.04990866312726115
2024-10-24_consumer_device_29_data_user_1,0.0
2024-09-24_consumer_device_29_data_user_2,0.0
2024-09-25_consumer_device_29_data_user_2,0.0
2024-09-26_consumer_device_29_data_user_2,0.0
2024-09-27_consumer_device_29_data_user_2,0.0
2024-09-28_consumer_device_29_data_user_2,0.0
2024-09-29_consumer_device_29_data_user_2,0.0
2024-09-30_consumer_device_29_data_user_2,0.0
2024-10-01_consumer_device_29_data_user_2,0.0
2024-10-02_consumer_device_29_data_user_2,0.0
2024-10-03_consumer_device_29_data_user_2,0.0
2024-10-04_consumer_device_29_data_user_2,0.0
2024-10-05_consumer_device_29_data_user_2,0.0
2024-10-06_consumer_device_29_data_user_2,0.0
2024-10-07_consumer_device_29_data_user_2,0.0
2024-10-08_consumer_device_29_data_user_2,0.0
2024-10-09_consumer_device_29_data_user_2,0.0
2024-10-10_consumer_device_29_data_user_2,0.0
2024-10-11_consumer_device_29_data_user_2,0.0
2024-10-12_consumer_device_29_data_user_2,0.0
2024-10-13_consumer_device_29_data_user_2,0.0
2024-10-14_consumer_device_29_data_user_2,0.0
2024-10-15_consumer_device_29_data_user_2,0.0
2024-10-16_consumer_device_29_data_user_2,0.0
2024-10-17_consumer_device_29_data_user_2,0.0
2024-10-18_consumer_device_29_data_user_2,0.0
2024-10-19_consumer_device_29_data_user_2,0.0
2024-10-20_consumer_device_29_data_user_2,0.0
2024-10-21_consumer_device_29_data_user_2,0.0
2024-10-22_consumer_device_29_data_user_2,0.0
2024-10-23_consumer_device_29_data_user_2,0.0
2024-10-24_consumer_device_29_data_user_2,0.0
2024-09-24_consumer_device_29_data_user_3,0.06491294339914806
2024-09-25_consumer_device_29_data_user_3,0.07047131879590039
2024-09-26_consumer_device_29_data_user_3,0.0767328587485151
2024-09-27_consumer_device_29_data_user_3,0.07878368763601115
2024-09-28_consumer_device_29_data_user_3,0.07976440589241131
2024-09-29_consumer_device_29_data_user_3,0.07485505308978857
2024-09-30_consumer_device_29_data_user_3,0.07332189255240916
2024-10-01_consumer_device_29_data_user_3,0.07468005485728905
2024-10-02_consumer_device_29_data_user_3,0.07618428461327961
2024-10-03_consumer_device_29_data_user_3,0.0772646063886576
2024-10-04_consumer_device_29_data_user_3,0.07639224804713245
2024-10-05_consumer_device_29_data_user_3,0.07531781811810535
2024-10-06_consumer_device_29_data_user_3,0.07514199198044161
2024-10-07_consumer_device_29_data_user_3,0.07555621534195332
2024-10-08_consumer_device_29_data_user_3,0.0761301955455403
2024-10-09_consumer_device_29_data_user_3,0.07619451108888363
2024-10-10_consumer_device_29_data_user_3,0.07587368762022748
2024-10-11_consumer_device_29_data_user_3,0.07562475387351691
2024-10-12_consumer_device_29_data_user_3,0.07562057852305631
2024-10-13_consumer_device_29_data_user_3,0.07580348346975807
2024-10-14_consumer_device_29_data_user_3,0.07593343377215556
2024-10-15_consumer_device_29_data_user_3,0.07590402416442864
2024-10-16_consumer_device_29_data_user_3,0.07580374996746439
2024-10-17_consumer_device_29_data_user_3,0.0757445214104397
2024-10-18_consumer_device_29_data_user_3,0.07576964631510692
2024-10-19_consumer_device_29_data_user_3,0.07582726794779504
2024-10-20_consumer_device_29_data_user_3,0.07585149955358234
2024-10-21_consumer_device_29_data_user_3,0.07583244189028365
2024-10-22_consumer_device_29_data_user_3,0.07580187452927412
2024-10-23_consumer_device_29_data_user_3,0.07579221069268005
2024-10-24_consumer_device_29_data_user_3,0.0
2024-09-24_consumer_device_29_data_user_4,0.03146135821200527
2024-09-25_consumer_device_29_data_user_4,0.026858434588133372
2024-09-26_consumer_device_29_data_user_4,0.02869855224021392
2024-09-27_consumer_device_29_data_user_4,0.03155110023377938
2024-09-28_consumer_device_29_data_user_4,0.04083442857543898
2024-09-29_consumer_device_29_data_user_4,0.03672573292944446
2024-09-30_consumer_device_29_data_user_4,0.03380679150054481
2024-10-01_consumer_device_29_data_user_4,0.03156720158556723
2024-10-02_consumer_device_29_data_user_4,0.03163832020305198
2024-10-03_consumer_device_29_data_user_4,0.03299784512551018
2024-10-04_consumer_device_29_data_user_4,0.03577773829967029
2024-10-05_consumer_device_29_data_user_4,0.035076109924399086
2024-10-06_consumer_device_29_data_user_4,0.03409028800184637
2024-10-07_consumer_device_29_data_user_4,0.03314508169880259
2024-10-08_consumer_device_29_data_user_4,0.03298663255501846
2024-10-09_consumer_device_29_data_user_4,0.03348465282489787
2024-10-10_consumer_device_29_data_user_4,0.034363060987413645
2024-10-11_consumer_device_29_data_user_4,0.034319193587867405
2024-10-12_consumer_device_29_data_user_4,0.03401151046203929
2024-10-13_consumer_device_29_data_user_4,0.03364369720890705
2024-10-14_consumer_device_29_data_user_4,0.03352849975195119
2024-10-15_consumer_device_29_data_user_4,0.03368676059980876
2024-10-16_consumer_device_29_data_user_4,0.03397270337164908
2024-10-17_consumer_device_29_data_user_4,0.03401398449531731
2024-10-18_consumer_device_29_data_user_4,0.033925936249370854
2024-10-19_consumer_device_29_data_user_4,0.03379068567673536
2024-10-20_consumer_device_29_data_user_4,0.033731127847418406
2024-10-21_consumer_device_29_data_user_4,0.03377544257522013
2024-10-22_consumer_device_29_data_user_4,0.03386931652375843
2024-10-23_consumer_device_29_data_user_4,0.033899816459936616
2024-10-24_consumer_device_29_data_user_4,0.0
2024-09-24_consumer_device_29_data_user_5,0.031615784896102735
2024-09-25_consumer_device_29_data_user_5,0.031177112349460443
2024-09-26_consumer_device_29_data_user_5,0.033515095811978014
2024-09-27_consumer_device_29_data_user_5,0.032297106648443104
2024-09-28_consumer_device_29_data_user_5,0.03634654142113963
2024-09-29_consumer_device_29_data_user_5,0.03793654053370055
2024-09-30_consumer_device_29_data_user_5,0.03517621207521623
2024-10-01_consumer_device_29_data_user_5,0.03475896270695783
2024-10-02_consumer_device_29_data_user_5,0.03420652966751635
2024-10-03_consumer_device_29_data_user_5,0.03400752767888431
2024-10-04_consumer_device_29_data_user_5,0.03515858087038793
2024-10-05_consumer_device_29_data_user_5,0.03556000914671185
2024-10-06_consumer_device_29_data_user_5,0.03529053035740974
2024-10-07_consumer_device_29_data_user_5,0.035127345363172316
2024-10-08_consumer_device_29_data_user_5,0.03478855967282779
2024-10-09_consumer_device_29_data_user_5,0.03470424859392944
2024-10-10_consumer_device_29_data_user_5,0.0349394969135281
2024-10-11_consumer_device_29_data_user_5,0.03507281922263031
2024-10-12_consumer_device_29_data_user_5,0.035108242052468534
2024-10-13_consumer_device_29_data_user_5,0.03507448434911105
2024-10-14_consumer_device_29_data_user_5,0.034965941572781566
2024-10-15_consumer_device_29_data_user_5,0.03492187955484655
2024-10-16_consumer_device_29_data_user_5,0.034952620748505914
2024-10-17_consumer_device_29_data_user_5,0.034991371524610834
2024-10-18_consumer_device_29_data_user_5,0.03502242577134562
2024-10-19_consumer_device_29_data_user_5,0.03502301897576793
2024-10-20_consumer_device_29_data_user_5,0.03499712737919874
2024-10-21_consumer_device_29_data_user_5,0.034979331357698304
2024-10-22_consumer_device_29_data_user_5,0.03497761381182413
2024-10-23_consumer_device_29_data_user_5,0.03498603490506872
2024-10-24_consumer_device_29_data_user_5,0.0
2024-09-24_consumer_device_29_data_user_6,0.0003946476701365948
2024-09-25_consumer_device_29_data_user_6,0.0006423731497086216
2024-09-26_consumer_device_29_data_user_6,0.0008014479500029593
2024-09-27_consumer_device_29_data_user_6,0.0008699070257504782
2024-09-28_consumer_device_29_data_user_6,0.0009196300027738619
2024-09-29_consumer_device_29_data_user_6,0.0006285661233802963
2024-09-30_consumer_device_29_data_user_6,0.0006733923547992437
2024-10-01_consumer_device_29_data_user_6,0.0007580867387152789
2024-10-02_consumer_device_29_data_user_6,0.0007934106380614749
2024-10-03_consumer_device_29_data_user_6,0.0007721600334699171
2024-10-04_consumer_device_29_data_user_6,0.0007643744212444003
2024-10-05_consumer_device_29_data_user_6,0.0007240987496819013
2024-10-06_consumer_device_29_data_user_6,0.0007425421758088097
2024-10-07_consumer_device_29_data_user_6,0.0007611381291476183
2024-10-08_consumer_device_29_data_user_6,0.000763961180522819
2024-10-09_consumer_device_29_data_user_6,0.0007538792999015933
2024-10-10_consumer_device_29_data_user_6,0.0007515813960168214
2024-10-11_consumer_device_29_data_user_6,0.0007480774294855191
2024-10-12_consumer_device_29_data_user_6,0.0007532050999245488
2024-10-13_consumer_device_29_data_user_6,0.0007559899279187956
2024-10-14_consumer_device_29_data_user_6,0.0007552068579296294
2024-10-15_consumer_device_29_data_user_6,0.0007526215715810053
2024-10-16_consumer_device_29_data_user_6,0.0007525807800589169
2024-10-17_consumer_device_29_data_user_6,0.0007527568784931779
2024-10-18_consumer_device_29_data_user_6,0.0007538078648853826
2024-10-19_consumer_device_29_data_user_6,0.0007539782112783574
2024-10-20_consumer_device_29_data_user_6,0.0007535797234127268
2024-10-21_consumer_device_29_data_user_6,0.0007531078052568147
2024-10-22_consumer_device_29_data_user_6,0.0007532552351373716
2024-10-23_consumer_device_29_data_user_6,0.0007534090719720259
2024-10-24_consumer_device_29_data_user_6,0.0
2024-09-24_consumer_device_29_data_user_7,0.06400763553432137
2024-09-25_consumer_device_29_data_user_7,0.06359515836269668
2024-09-26_consumer_device_29_data_user_7,0.06681645245427584
2024-09-27_consumer_device_29_data_user_7,0.0673197711430984
2024-09-28_consumer_device_29_data_user_7,0.06909081633893871
2024-09-29_consumer_device_29_data_user_7,0.06849120419061856
2024-09-30_consumer_device_29_data_user_7,0.06671146020025873
2024-10-01_consumer_device_29_data_user_7,0.0666139594956074
2024-10-02_consumer_device_29_data_user_7,0.06676995431690658
2024-10-03_consumer_device_29_data_user_7,0.0672552194709583
2024-10-04_consumer_device_29_data_user_7,0.067780532750493
2024-10-05_consumer_device_29_data_user_7,0.06758073219969625
2024-10-06_consumer_device_29_data_user_7,0.0672754975354422
2024-10-07_consumer_device_29_data_user_7,0.0671285135704704
2024-10-08_consumer_device_29_data_user_7,0.06710256933792692
2024-10-09_consumer_device_29_data_user_7,0.0672695569545104
2024-10-10_consumer_device_29_data_user_7,0.06739311380549177
2024-10-11_consumer_device_29_data_user_7,0.06737721186019174
2024-10-12_consumer_device_29_data_user_7,0.06731701151298533
2024-10-13_consumer_device_29_data_user_7,0.06725252618947883
2024-10-14_consumer_device_29_data_user_7,0.06723937960635433
2024-10-15_consumer_device_29_data_user_7,0.06727803093982494
2024-10-16_consumer_device_29_data_user_7,0.06731016214946015
2024-10-17_consumer_device_29_data_user_7,0.06731752906385903
2024-10-18_consumer_device_29_data_user_7,0.06730404390183652
2024-10-19_consumer_device_29_data_user_7,0.06728449317077977
2024-10-20_consumer_device_29_data_user_7,0.06727877264213752
2024-10-21_consumer_device_29_data_user_7,0.0672858141960857
2024-10-22_consumer_device_29_data_user_7,0.06729486938646463
2024-10-23_consumer_device_29_data_user_7,0.06729912399672737
2024-10-24_consumer_device_29_data_user_7,0.0
2024-09-24_consumer_device_29_data_user_8,0.02953365008233139
2024-09-25_consumer_device_29_data_user_8,0.029847848604399763
2024-09-26_consumer_device_29_data_user_8,0.03142015683248307
2024-09-27_consumer_device_29_data_user_8,0.031038182834118352
2024-09-28_consumer_device_29_data_user_8,0.034127123148539565
2024-09-29_consumer_device_29_data_user_8,0.03485622913116033
2024-09-30_consumer_device_29_data_user_8,0.03278613072411172
2024-10-01_consumer_device_29_data_user_8,0.03247400294469878
2024-10-02_consumer_device_29_data_user_8,0.0321437117529748
2024-10-03_consumer_device_29_data_user_8,0.0322934954390469
2024-10-04_consumer_device_29_data_user_8,0.033044778989385716
2024-10-05_consumer_device_29_data_user_8,0.03318382414360572
2024-10-06_consumer_device_29_data_user_8,0.03295076891522381
2024-10-07_consumer_device_29_data_user_8,0.032785505697941246
2024-10-08_consumer_device_29_data_user_8,0.03262037344214667
2024-10-09_consumer_device_29_data_user_8,0.032660789819110206
2024-10-10_consumer_device_29_data_user_8,0.032813251380224055
2024-10-11_consumer_device_29_data_user_8,0.03287178975451011
2024-10-12_consumer_device_29_data_user_8,0.03285879508001057
2024-10-13_consumer_device_29_data_user_8,0.032809633803311186
2024-10-14_consumer_device_29_data_user_8,0.032759883447024365
2024-10-15_consumer_device_29_data_user_8,0.03276063069948455
2024-10-16_consumer_device_29_data_user_8,0.032789015783123925
2024-10-17_consumer_device_29_data_user_8,0.032809696140000434
2024-10-18_consumer_device_29_data_user_8,0.03281440244406867
2024-10-19_consumer_device_29_data_user_8,0.032803620678998675
2024-10-20_consumer_device_29_data_user_8,0.03279058950692979
2024-10-21_consumer_device_29_data_user_8,0.032787540518615065
2024-10-22_consumer_device_29_data_user_8,0.03279215724402396
2024-10-23_consumer_device_29_data_user_8,0.03279808118796405
2024-10-24_consumer_device_29_data_user_8,0.0
2024-09-24_consumer_device_2_data_user_1,0.28035887331034404
2024-09-25_consumer_device_2_data_user_1,0.2847764399338538
2024-09-26_consumer_device_2_data_user_1,0.2857577938447394
2024-09-27_consumer_device_2_data_user_1,0.28131124259241735
2024-09-28_consumer_device_2_data_user_1,0.286833174460933
2024-09-29_consumer_device_2_data_user_1,0.2859860666682607
2024-09-30_consumer_device_2_data_user_1,0.2865510028583926
2024-10-01_consumer_device_2_data_user_1,0.2871716186373135
2024-10-02_consumer_device_2_data_user_1,0.28629396873465335
2024-10-03_consumer_device_2_data_user_1,0.28702939661961985
2024-10-04_consumer_device_2_data_user_1,0.28687066453015186
2024-10-05_consumer_device_2_data_user_1,0.2868960514957959
2024-10-06_consumer_device_2_data_user_1,0.28704979115384904
2024-10-07_consumer_device_2_data_user_1,0.28689605049502437
2024-10-08_consumer_device_2_data_user_1,0.2869993109663397
2024-10-09_consumer_device_2_data_user_1,0.28697750062035554
2024-10-10_consumer_device_2_data_user_1,0.2869690557359201
2024-10-11_consumer_device_2_data_user_1,0.28700015031604265
2024-10-12_consumer_device_2_data_user_1,0.286974453617794
2024-10-13_consumer_device_2_data_user_1,0.2869889579820308
2024-10-14_consumer_device_2_data_user_1,0.28698696050724964
2024-10-15_consumer_device_2_data_user_1,0.286983595699205
2024-10-16_consumer_device_2_data_user_1,0.2869893649864163
2024-10-17_consumer_device_2_data_user_1,0.286985213962272
2024-10-18_consumer_device_2_data_user_1,0.2869871643619186
2024-10-19_consumer_device_2_data_user_1,0.2869871834076002
2024-10-20_consumer_device_2_data_user_1,0.28698634191601735
2024-10-21_consumer_device_2_data_user_1,0.2869873596181555
2024-10-22_consumer_device_2_data_user_1,0.2869867133260244
2024-10-23_consumer_device_2_data_user_1,0.2869869528245979
2024-10-24_consumer_device_2_data_user_1,0.0
2024-09-24_consumer_device_2_data_user_10,0.0009376579413867804
2024-09-25_consumer_device_2_data_user_10,0.0009446540946921084
2024-09-26_consumer_device_2_data_user_10,0.0009439894293968072
2024-09-27_consumer_device_2_data_user_10,0.0009365668124680335
2024-09-28_consumer_device_2_data_user_10,0.0009531086988312689
2024-09-29_consumer_device_2_data_user_10,0.0009439509865589891
2024-09-30_consumer_device_2_data_user_10,0.0009466344357365783
2024-10-01_consumer_device_2_data_user_10,0.0009461012902176975
2024-10-02_consumer_device_2_data_user_10,0.0009459306341103901
2024-10-03_consumer_device_2_data_user_10,0.0009471038312872899
2024-10-04_consumer_device_2_data_user_10,0.0009460730323437838
2024-10-05_consumer_device_2_data_user_10,0.000946550927487982
2024-10-06_consumer_device_2_data_user_10,0.000946408603203186
2024-10-07_consumer_device_2_data_user_10,0.0009464416040430702
2024-10-08_consumer_device_2_data_user_10,0.0009465072978139985
2024-10-09_consumer_device_2_data_user_10,0.0009464143190810093
2024-10-10_consumer_device_2_data_user_10,0.000946475901906069
2024-10-11_consumer_device_2_data_user_10,0.0009464505029577511
2024-10-12_consumer_device_2_data_user_10,0.0009464594320042203
2024-10-13_consumer_device_2_data_user_10,0.0009464609912426378
2024-10-14_consumer_device_2_data_user_10,0.0009464541277936861
2024-10-15_consumer_device_2_data_user_10,0.0009464605718248467
2024-10-16_consumer_device_2_data_user_10,0.0009464570428893385
2024-10-17_consumer_device_2_data_user_10,0.0009464585760484932
2024-10-18_consumer_device_2_data_user_10,0.0009464582409709379
2024-10-19_consumer_device_2_data_user_10,0.0009464578758628544
2024-10-20_consumer_device_2_data_user_10,0.0009464584404851606
2024-10-21_consumer_device_2_data_user_10,0.0009464580326378494
2024-10-22_consumer_device_2_data_user_10,0.0009464582479718885
2024-10-23_consumer_device_2_data_user_10,0.0009464581658803652
2024-10-24_consumer_device_2_data_user_10,0.0
2024-09-24_consumer_device_2_data_user_11,0.0006075722936216084
2024-09-25_consumer_device_2_data_user_11,0.000610243136409773
2024-09-26_consumer_device_2_data_user_11,0.0006101582558103776
2024-09-27_consumer_device_2_data_user_11,0.000604441407548429
2024-09-28_consumer_device_2_data_user_11,0.0006148949013059126
2024-09-29_consumer_device_2_data_user_11,0.0006087580245552623
2024-09-30_consumer_device_2_data_user_11,0.0006104491886221282
2024-10-01_consumer_device_2_data_user_11,0.0006102735796146538
2024-10-02_consumer_device_2_data_user_11,0.0006100424660046479
2024-10-03_consumer_device_2_data_user_11,0.0006107933576172294
2024-10-04_consumer_device_2_data_user_11,0.0006100881552929819
2024-10-05_consumer_device_2_data_user_11,0.0006104315933702169
2024-10-06_consumer_device_2_data_user_11,0.0006103468858748709
2024-10-07_consumer_device_2_data_user_11,0.0006103501204240528
2024-10-08_consumer_device_2_data_user_11,0.0006103961902362325
2024-10-09_consumer_device_2_data_user_11,0.0006103329116464273
2024-10-10_consumer_device_2_data_user_11,0.0006103787157098374
2024-10-11_consumer_device_2_data_user_11,0.000610360180099347
2024-10-12_consumer_device_2_data_user_11,0.0006103646449587449
2024-10-13_consumer_device_2_data_user_11,0.000610366589200333
2024-10-14_consumer_device_2_data_user_11,0.0006103618004051958
2024-10-15_consumer_device_2_data_user_11,0.0006103666051153993
2024-10-16_consumer_device_2_data_user_11,0.0006103638328723239
2024-10-17_consumer_device_2_data_user_11,0.0006103648807286624
2024-10-18_consumer_device_2_data_user_11,0.0006103647618893038
2024-10-19_consumer_device_2_data_user_11,0.000610364472067049
2024-10-20_consumer_device_2_data_user_11,0.0006103648975487262
2024-10-21_consumer_device_2_data_user_11,0.0006103645694416808
2024-10-22_consumer_device_2_data_user_11,0.0006103647385863991
2024-10-23_consumer_device_2_data_user_11,0.0006103646864996426
2024-10-24_consumer_device_2_data_user_11,0.0
2024-09-24_consumer_device_2_data_user_12,-3.6031746138657074e-07
2024-09-25_consumer_device_2_data_user_12,-7.625576070649186e-08
2024-09-26_consumer_device_2_data_user_12,-1.7565963687587312e-07
2024-09-27_consumer_device_2_data_user_12,-1.620920143973263e-07
2024-09-28_consumer_device_2_data_user_12,-1.6671608675354385e-07
2024-09-29_consumer_device_2_data_user_12,-1.8444616164835246e-07
2024-09-30_consumer_device_2_data_user_12,-1.5177032292562796e-07
2024-10-01_consumer_device_2_data_user_12,-1.7683679723517564e-07
2024-10-02_consumer_device_2_data_user_12,-1.6707462811584664e-07
2024-10-03_consumer_device_2_data_user_12,-1.6894341726377557e-07
2024-10-04_consumer_device_2_data_user_12,-1.699182971459235e-07
2024-10-05_consumer_device_2_data_user_12,-1.6721055193571318e-07
2024-10-06_consumer_device_2_data_user_12,-1.7045967784108953e-07
2024-10-07_consumer_device_2_data_user_12,-1.6821101492049232e-07
2024-10-08_consumer_device_2_data_user_12,-1.6913623426509385e-07
2024-10-09_consumer_device_2_data_user_12,-1.6900313101259175e-07
2024-10-10_consumer_device_2_data_user_12,-1.6879899456837383e-07
2024-10-11_consumer_device_2_data_user_12,-1.6913686875246374e-07
2024-10-12_consumer_device_2_data_user_12,-1.6881277797335388e-07
2024-10-13_consumer_device_2_data_user_12,-1.6901995457648068e-07
2024-10-14_consumer_device_2_data_user_12,-1.6893817733730277e-07
2024-10-15_consumer_device_2_data_user_12,-1.6894243692897939e-07
2024-10-16_consumer_device_2_data_user_12,-1.6897216267773384e-07
2024-10-17_consumer_device_2_data_user_12,-1.689336299366031e-07
2024-10-18_consumer_device_2_data_user_12,-1.689659577274686e-07
2024-10-19_consumer_device_2_data_user_12,-1.6894687031291005e-07
2024-10-20_consumer_device_2_data_user_12,-1.6895367067437032e-07
2024-10-21_consumer_device_2_data_user_12,-1.6895435042328297e-07
2024-10-22_consumer_device_2_data_user_12,-1.689505566778097e-07
2024-10-23_consumer_device_2_data_user_12,-1.6895476079808058e-07
2024-10-24_consumer_device_2_data_user_12,0.0
2024-09-24_consumer_device_2_data_user_13,0.0007923984411437878
2024-09-25_consumer_device_2_data_user_13,0.0007996302859757971
2024-09-26_consumer_device_2_data_user_13,0.0007999611194147142
2024-09-27_consumer_device_2_data_user_13,0.0007875639045574949
2024-09-28_consumer_device_2_data_user_13,0.000805765628206645
2024-09-29_consumer_device_2_data_user_13,0.0007970456350648142
2024-09-30_consumer_device_2_data_user_13,0.0007996473441064055
2024-10-01_consumer_device_2_data_user_13,0.0007992450762196535
2024-10-02_consumer_device_2_data_user_13,0.0007981921465257983
2024-10-03_consumer_device_2_data_user_13,0.0008002011288416256
2024-10-04_consumer_device_2_data_user_13,0.0007988365189714729
2024-10-05_consumer_device_2_data_user_13,0.0007994111716658189
2024-10-06_consumer_device_2_data_user_13,0.0007992554797854736
2024-10-07_consumer_device_2_data_user_13,0.0007991893962658673
2024-10-08_consumer_device_2_data_user_13,0.0007993986391835824
2024-10-09_consumer_device_2_data_user_13,0.0007992131778967854
2024-10-10_consumer_device_2_data_user_13,0.0007993139974926896
2024-10-11_consumer_device_2_data_user_13,0.0007992766312615544
2024-10-12_consumer_device_2_data_user_13,0.0007992784484324585
2024-10-13_consumer_device_2_data_user_13,0.0007992983053560872
2024-10-14_consumer_device_2_data_user_13,0.0007992753210490638
2024-10-15_consumer_device_2_data_user_13,0.0007992907490553196
2024-10-16_consumer_device_2_data_user_13,0.0007992835687167174
2024-10-17_consumer_device_2_data_user_13,0.0007992853489100067
2024-10-18_consumer_device_2_data_user_13,0.0007992868770307246
2024-10-19_consumer_device_2_data_user_13,0.0007992842565059474
2024-10-20_consumer_device_2_data_user_13,0.0007992864010975786
2024-10-21_consumer_device_2_data_user_13,0.0007992851983267429
2024-10-22_consumer_device_2_data_user_13,0.0007992856452953324
2024-10-23_consumer_device_2_data_user_13,0.0007992856929387494
2024-10-24_consumer_device_2_data_user_13,0.0
2024-09-24_consumer_device_2_data_user_2,0.04123929681103974
2024-09-25_consumer_device_2_data_user_2,0.043070741417339
2024-09-26_consumer_device_2_data_user_2,0.04187335784115207
2024-09-27_consumer_device_2_data_user_2,0.04237918255667575
2024-09-28_consumer_device_2_data_user_2,0.04290113299490079
2024-09-29_consumer_device_2_data_user_2,0.042353275485526025
2024-09-30_consumer_device_2_data_user_2,0.042200382663858775
2024-10-01_consumer_device_2_data_user_2,0.04246933686044783
2024-10-02_consumer_device_2_data_user_2,0.04246762987973829
2024-10-03_consumer_device_2_data_user_2,0.04238879521491157
2024-10-04_consumer_device_2_data_user_2,0.04241819692148225
2024-10-05_consumer_device_2_data_user_2,0.0424253178617658
2024-10-06_consumer_device_2_data_user_2,0.04240564074159161
2024-10-07_consumer_device_2_data_user_2,0.04241376034811709
2024-10-08_consumer_device_2_data_user_2,0.04242143214186327
2024-10-09_consumer_device_2_data_user_2,0.04241518989983852
2024-10-10_consumer_device_2_data_user_2,0.042413676666864776
2024-10-11_consumer_device_2_data_user_2,0.04241633566322166
2024-10-12_consumer_device_2_data_user_2,0.042415952823409556
2024-10-13_consumer_device_2_data_user_2,0.04241526621147285
2024-10-14_consumer_device_2_data_user_2,0.04241578585228868
2024-10-15_consumer_device_2_data_user_2,0.04241579390365802
2024-10-16_consumer_device_2_data_user_2,0.04241552207856006
2024-10-17_consumer_device_2_data_user_2,0.04241562907065949
2024-10-18_consumer_device_2_data_user_2,0.04241571504002174
2024-10-19_consumer_device_2_data_user_2,0.04241564467050632
2024-10-20_consumer_device_2_data_user_2,0.04241563612920341
2024-10-21_consumer_device_2_data_user_2,0.042415664015933115
2024-10-22_consumer_device_2_data_user_2,0.04241565467431308
2024-10-23_consumer_device_2_data_user_2,0.04241564825820153
2024-10-24_consumer_device_2_data_user_2,0.0
2024-09-24_consumer_device_2_data_user_3,0.04150266306893656
